filename,HOMO_LUMO_gap,sampling method in explicit TIP3P,XTB_opt_Energy (+ ALPB) / kcal/mol
MACEsmall_0598_opt.json,2.39786751,MACEsmall 0.1 ns (ML/MM),-138885.6206299522
ANI2x_L_1440_opt.json,2.20936637,ANI2x 0.2 ns (ML/MM),-138885.61988949156
MACEsmall_0346_opt.json,2.468538,MACEsmall 0.1 ns (ML/MM),-138885.61968241358
MACEsmall_1711_opt.json,2.29991378,MACEsmall 0.1 ns (ML/MM),-138885.61897332844
MACEsmall_0971_opt.json,2.40890795,MACEsmall 0.1 ns (ML/MM),-138885.61768693497
MACEsmall_1592_opt.json,2.31646305,MACEsmall 0.1 ns (ML/MM),-138885.61699039998
MACEsmall_0423_opt.json,2.35713715,MACEsmall 0.1 ns (ML/MM),-138885.61633151554
ANI2x_L_1403_opt.json,2.23028005,ANI2x 0.2 ns (ML/MM),-138885.61534005133
ANI2x_L_0981_opt.json,2.22605945,ANI2x 0.2 ns (ML/MM),-138885.61520827442
MACEsmall_1708_opt.json,2.35851588,MACEsmall 0.1 ns (ML/MM),-138885.61351400014
MACEsmall_1674_opt.json,2.33282643,MACEsmall 0.1 ns (ML/MM),-138885.6117004991
ANI2x_L_3847_opt.json,2.42797382,ANI2x 0.2 ns (ML/MM),-138885.61055215765
MACEsmall_0347_opt.json,2.44152389,MACEsmall 0.1 ns (ML/MM),-138885.6102635035
ANI2x_L_1482_opt.json,2.22105576,ANI2x 0.2 ns (ML/MM),-138885.60959206888
ANI2x_L_1439_opt.json,2.2166689,ANI2x 0.2 ns (ML/MM),-138885.6067620033
ANI2x_L_2496_opt.json,2.36505144,ANI2x 0.2 ns (ML/MM),-138885.60668042712
REST600d_0230_opt.json,2.57927492,SAGE 10 ns (16 REST up to 600K),-138885.60583956508
ANI2x_L_1182_opt.json,2.17809437,ANI2x 0.2 ns (ML/MM),-138885.60583956508
MACEsmall_0295_opt.json,2.44697693,MACEsmall 0.1 ns (ML/MM),-138885.60549443512
ANI2x_L_3673_opt.json,2.34657413,ANI2x 0.2 ns (ML/MM),-138885.60542540913
MACEsmall_1055_opt.json,2.4413632,MACEsmall 0.1 ns (ML/MM),-138885.60468494848
ANI2x_L_3620_opt.json,2.32773716,ANI2x 0.2 ns (ML/MM),-138885.60352405685
ANI2x_L_1181_opt.json,2.21500539,ANI2x 0.2 ns (ML/MM),-138885.60252631753
REST600d_0364_opt.json,2.55792464,SAGE 10 ns (16 REST up to 600K),-138885.6018548829
ANI2x_L_3702_opt.json,2.2491594,ANI2x 0.2 ns (ML/MM),-138885.6016729053
ANI2x_L_1599_opt.json,2.15059662,ANI2x 0.2 ns (ML/MM),-138885.60125874938
REMD_0100_opt.json,2.57306307,SAGE 10 ns (16 REMD up to 475K),-138885.60090106924
ANI2x_L_3849_opt.json,2.40827934,ANI2x 0.2 ns (ML/MM),-138885.6004743631
ANI2x_L_1358_opt.json,2.19161629,ANI2x 0.2 ns (ML/MM),-138885.59944524834
REST600d_0686_opt.json,2.57035313,SAGE 10 ns (16 REST up to 600K),-138885.5979204015
MACEsmall_1399_opt.json,2.36518613,MACEsmall 0.1 ns (ML/MM),-138885.5976693979
ANI2x_L_3681_opt.json,2.35940452,ANI2x 0.2 ns (ML/MM),-138885.59756272135
REMD_0800_opt.json,2.59532688,SAGE 10 ns (16 REMD up to 475K),-138885.59724269176
ANI2x_L_2839_opt.json,2.32591512,ANI2x 0.2 ns (ML/MM),-138885.5970920896
MACEsmall_1380_opt.json,2.33332991,MACEsmall 0.1 ns (ML/MM),-138885.59679716037
ANI2x_L_3576_opt.json,2.39722094,ANI2x 0.2 ns (ML/MM),-138885.59674695964
MACEsmall_1616_opt.json,2.33839013,MACEsmall 0.1 ns (ML/MM),-138885.59581197123
MACEsmall_0809_opt.json,2.3944187,MACEsmall 0.1 ns (ML/MM),-138885.59561744347
ANI2x_L_1659_opt.json,2.15650302,ANI2x 0.2 ns (ML/MM),-138885.5955923431
MACEsmall_1567_opt.json,2.33711802,MACEsmall 0.1 ns (ML/MM),-138885.59551076693
ANI2x_L_1400_opt.json,2.2278698,ANI2x 0.2 ns (ML/MM),-138885.59543546586
ANI2x_L_0966_opt.json,2.21442634,ANI2x 0.2 ns (ML/MM),-138885.59536643987
ANI2x_L_2449_opt.json,2.33185086,ANI2x 0.2 ns (ML/MM),-138885.59411142187
MACEsmall_0398_opt.json,2.42661238,MACEsmall 0.1 ns (ML/MM),-138885.59394826952
ANI2x_L_1720_opt.json,2.14707333,ANI2x 0.2 ns (ML/MM),-138885.59368471574
MACEsmall_1953_opt.json,2.23973253,MACEsmall 0.1 ns (ML/MM),-138885.5935905894
ANI2x_L_0768_opt.json,2.24567899,ANI2x 0.2 ns (ML/MM),-138885.59317643344
ANI2x_L_1697_opt.json,2.15948283,ANI2x 0.2 ns (ML/MM),-138885.59309485726
MACEsmall_1021_opt.json,2.43037601,MACEsmall 0.1 ns (ML/MM),-138885.59306975693
MACEsmall_0608_opt.json,2.34451846,MACEsmall 0.1 ns (ML/MM),-138885.5927873779
ANI2x_L_0752_opt.json,2.2163171,ANI2x 0.2 ns (ML/MM),-138885.5927183519
MACEsmall_0387_opt.json,2.42965354,MACEsmall 0.1 ns (ML/MM),-138885.59246734827
MACEsmall_0299_opt.json,2.42677631,MACEsmall 0.1 ns (ML/MM),-138885.5918335642
SAGE_0577_opt.json,2.51311049,SAGE 10 ns classic,-138885.59180846383
ANI2x_L_1019_opt.json,2.18882961,ANI2x 0.2 ns (ML/MM),-138885.59168296203
MACEsmall_0510_opt.json,2.33869176,MACEsmall 0.1 ns (ML/MM),-138885.59010163933
MACEsmall_1407_opt.json,2.39556252,MACEsmall 0.1 ns (ML/MM),-138885.59008908918
MACEsmall_1288_opt.json,2.41582816,MACEsmall 0.1 ns (ML/MM),-138885.58771710514
MACEsmall_0755_opt.json,2.35045561,MACEsmall 0.1 ns (ML/MM),-138885.58771083003
ANI2x_L_0965_opt.json,2.21063142,ANI2x 0.2 ns (ML/MM),-138885.58721509794
ANI2x_L_3676_opt.json,2.36143207,ANI2x 0.2 ns (ML/MM),-138885.58621735865
MACEsmall_0640_opt.json,2.39230538,MACEsmall 0.1 ns (ML/MM),-138885.5851694186
ANI2x_L_1701_opt.json,2.16500955,ANI2x 0.2 ns (ML/MM),-138885.58401480204
ANI2x_L_2465_opt.json,2.37733719,ANI2x 0.2 ns (ML/MM),-138885.58302961293
REST600d_0359_opt.json,2.49721205,SAGE 10 ns (16 REST up to 600K),-138885.58243347937
MACEsmall_1482_opt.json,2.31599639,MACEsmall 0.1 ns (ML/MM),-138885.58230170247
ANI2x_L_0776_opt.json,2.2358451,ANI2x 0.2 ns (ML/MM),-138885.58035642456
ANI2x_L_1353_opt.json,2.23432281,ANI2x 0.2 ns (ML/MM),-138885.58029367367
ANI2x_L_2474_opt.json,2.37790007,ANI2x 0.2 ns (ML/MM),-138885.5798167668
ANI2x_L_1302_opt.json,2.24393047,ANI2x 0.2 ns (ML/MM),-138885.57875627663
GAFF_0049_opt.json,2.54619251,GAFF 10 ns classic,-138885.57860567447
MACEsmall_1652_opt.json,2.39959684,MACEsmall 0.1 ns (ML/MM),-138885.57768323622
MACEsmall_1033_opt.json,2.39962477,MACEsmall 0.1 ns (ML/MM),-138885.5751355497
ANI2x_L_2490_opt.json,2.33560423,ANI2x 0.2 ns (ML/MM),-138885.57273219022
MACEsmall_0724_opt.json,2.4436065,MACEsmall 0.1 ns (ML/MM),-138885.57270708986
ANI2x_L_3898_opt.json,2.47677609,ANI2x 0.2 ns (ML/MM),-138885.57104419102
MACEsmall_1733_opt.json,2.31068755,MACEsmall 0.1 ns (ML/MM),-138885.57083711305
ANI2x_L_3899_opt.json,2.47101458,ANI2x 0.2 ns (ML/MM),-138885.5705986596
MACEsmall_1376_opt.json,2.34816957,MACEsmall 0.1 ns (ML/MM),-138885.56994605027
MACEsmall_1874_opt.json,2.24814737,MACEsmall 0.1 ns (ML/MM),-138885.56877888352
MACEsmall_1007_opt.json,2.37609448,MACEsmall 0.1 ns (ML/MM),-138885.56857180555
ANI2x_L_1902_opt.json,2.36338643,ANI2x 0.2 ns (ML/MM),-138885.568465129
ANI2x_L_3618_opt.json,2.29301019,ANI2x 0.2 ns (ML/MM),-138885.56764309225
ANI2x_L_1845_opt.json,2.34778743,ANI2x 0.2 ns (ML/MM),-138885.56589234213
ANI2x_L_1058_opt.json,2.18987331,ANI2x 0.2 ns (ML/MM),-138885.56587351687
MACEsmall_0861_opt.json,2.41035854,MACEsmall 0.1 ns (ML/MM),-138885.565465636
ANI2x_L_1497_opt.json,2.16789767,ANI2x 0.2 ns (ML/MM),-138885.56318150324
MACEsmall_0768_opt.json,2.38832946,MACEsmall 0.1 ns (ML/MM),-138885.5618198087
MACEsmall_1061_opt.json,2.43227323,MACEsmall 0.1 ns (ML/MM),-138885.56177588308
MACEsmall_1375_opt.json,2.31902131,MACEsmall 0.1 ns (ML/MM),-138885.56154370474
ANI2x_L_1025_opt.json,2.18694748,ANI2x 0.2 ns (ML/MM),-138885.56149350404
REST600d_0325_opt.json,2.48653861,SAGE 10 ns (16 REST up to 600K),-138885.56147467875
ANI2x_L_1450_opt.json,2.17052661,ANI2x 0.2 ns (ML/MM),-138885.560583616
ANI2x_L_1066_opt.json,2.20042462,ANI2x 0.2 ns (ML/MM),-138885.56036398784
MACEsmall_0967_opt.json,2.37227928,MACEsmall 0.1 ns (ML/MM),-138885.55971765355
ANI2x_L_1362_opt.json,2.23623845,ANI2x 0.2 ns (ML/MM),-138885.55947920014
MACEsmall_1077_opt.json,2.39393315,MACEsmall 0.1 ns (ML/MM),-138885.55760922332
MACEsmall_1336_opt.json,2.31064815,MACEsmall 0.1 ns (ML/MM),-138885.5568813129
MACEsmall_1501_opt.json,2.3553608,MACEsmall 0.1 ns (ML/MM),-138885.55633538007
MACEsmall_1383_opt.json,2.31159246,MACEsmall 0.1 ns (ML/MM),-138885.55563256997
ANI2x_L_1441_opt.json,2.19972945,ANI2x 0.2 ns (ML/MM),-138885.55545686744
MACEsmall_1091_opt.json,2.33293075,MACEsmall 0.1 ns (ML/MM),-138885.55540039163
MACEsmall_0325_opt.json,2.42937892,MACEsmall 0.1 ns (ML/MM),-138885.55488583425
ANI2x_L_0994_opt.json,2.21171613,ANI2x 0.2 ns (ML/MM),-138885.5535555152
MACEsmall_0324_opt.json,2.42203104,MACEsmall 0.1 ns (ML/MM),-138885.55279622928
ANI2x_L_3632_opt.json,2.34084912,ANI2x 0.2 ns (ML/MM),-138885.55225657154
MACEsmall_1011_opt.json,2.36570962,MACEsmall 0.1 ns (ML/MM),-138885.5502736431
ANI2x_L_1381_opt.json,2.19342718,ANI2x 0.2 ns (ML/MM),-138885.5487864468
GAFF_0002_opt.json,2.18545277,GAFF 10 ns classic,-138885.5487864468
REST600d_0872_opt.json,2.57854126,SAGE 10 ns (16 REST up to 600K),-138885.54856054354
MACEsmall_0509_opt.json,2.34195952,MACEsmall 0.1 ns (ML/MM),-138885.54667801654
MACEsmall_1008_opt.json,2.36802222,MACEsmall 0.1 ns (ML/MM),-138885.54648976386
MACEsmall_1550_opt.json,2.35207346,MACEsmall 0.1 ns (ML/MM),-138885.54527239638
ANI2x_L_1869_opt.json,2.34174945,ANI2x 0.2 ns (ML/MM),-138885.54492726643
ANI2x_L_1539_opt.json,2.15327471,ANI2x 0.2 ns (ML/MM),-138885.54444408452
MACEsmall_1673_opt.json,2.34981805,MACEsmall 0.1 ns (ML/MM),-138885.54332711847
ANI2x_L_1401_opt.json,2.22058845,ANI2x 0.2 ns (ML/MM),-138885.54330201814
ANI2x_L_1376_opt.json,2.18282268,ANI2x 0.2 ns (ML/MM),-138885.54320161667
ANI2x_L_1457_opt.json,2.2026973,ANI2x 0.2 ns (ML/MM),-138885.5426180333
ANI2x_L_0996_opt.json,2.21831881,ANI2x 0.2 ns (ML/MM),-138885.5424360557
MACEsmall_1551_opt.json,2.33793539,MACEsmall 0.1 ns (ML/MM),-138885.54239213007
ANI2x_L_1002_opt.json,2.18474518,ANI2x 0.2 ns (ML/MM),-138885.54177717125
ANI2x_L_2479_opt.json,2.32132329,ANI2x 0.2 ns (ML/MM),-138885.54175834596
ANI2x_L_2763_opt.json,2.35077707,ANI2x 0.2 ns (ML/MM),-138885.5415575431
REST600d_0206_opt.json,2.57176048,SAGE 10 ns (16 REST up to 600K),-138885.5408735583
ANI2x_L_3579_opt.json,2.40003437,ANI2x 0.2 ns (ML/MM),-138885.5406288298
ANI2x_L_3803_opt.json,2.30007773,ANI2x 0.2 ns (ML/MM),-138885.54022094893
REMD_0959_opt.json,2.51118653,SAGE 10 ns (16 REMD up to 475K),-138885.53946793813
ANI2x_L_3616_opt.json,2.3031655,ANI2x 0.2 ns (ML/MM),-138885.53902240674
ANI2x_L_1662_opt.json,2.13161259,ANI2x 0.2 ns (ML/MM),-138885.53896593093
MACEsmall_1024_opt.json,2.45553083,MACEsmall 0.1 ns (ML/MM),-138885.53815644432
MACEsmall_0649_opt.json,2.33946935,MACEsmall 0.1 ns (ML/MM),-138885.53771091293
REMD_0470_opt.json,2.5207748,SAGE 10 ns (16 REMD up to 475K),-138885.53759168624
ANI2x_L_0080_opt.json,2.25127264,ANI2x 0.2 ns (ML/MM),-138885.53705830357
ANI2x_L_0988_opt.json,2.17894765,ANI2x 0.2 ns (ML/MM),-138885.5365500213
ANI2x_L_1013_opt.json,2.23672745,ANI2x 0.2 ns (ML/MM),-138885.53612331516
ANI2x_L_3824_opt.json,2.41105633,ANI2x 0.2 ns (ML/MM),-138885.5352259773
ANI2x_L_3745_opt.json,2.42091404,ANI2x 0.2 ns (ML/MM),-138885.53461101846
MACEsmall_1030_opt.json,2.41498321,MACEsmall 0.1 ns (ML/MM),-138885.53316774778
GAFF_0251_opt.json,2.58599537,GAFF 10 ns classic,-138885.53279124238
REMD_0814_opt.json,2.59749451,SAGE 10 ns (16 REMD up to 475K),-138885.5317684027
MACEsmall_1478_opt.json,2.22088547,MACEsmall 0.1 ns (ML/MM),-138885.5317558525
ANI2x_L_0122_opt.json,2.21856501,ANI2x 0.2 ns (ML/MM),-138885.5313918973
ANI2x_L_3798_opt.json,2.3646947,ANI2x 0.2 ns (ML/MM),-138885.53048828436
MACEsmall_0867_opt.json,2.3978105,MACEsmall 0.1 ns (ML/MM),-138885.52858693208
ANI2x_L_1142_opt.json,2.1772845,ANI2x 0.2 ns (ML/MM),-138885.52735701445
MACEsmall_1062_opt.json,2.41032782,MACEsmall 0.1 ns (ML/MM),-138885.52457714957
ANI2x_L_2899_opt.json,2.3266053,ANI2x 0.2 ns (ML/MM),-138885.52396219075
ANI2x_L_0742_opt.json,2.21495588,ANI2x 0.2 ns (ML/MM),-138885.52351665936
ANI2x_L_1687_opt.json,2.15069177,ANI2x 0.2 ns (ML/MM),-138885.5230962283
REST600d_0792_opt.json,2.54258711,SAGE 10 ns (16 REST up to 600K),-138885.5228577749
MACEsmall_0974_opt.json,2.36005217,MACEsmall 0.1 ns (ML/MM),-138885.52231811718
ANI2x_L_1414_opt.json,2.15799135,ANI2x 0.2 ns (ML/MM),-138885.52214868972
ANI2x_L_3714_opt.json,2.35158506,ANI2x 0.2 ns (ML/MM),-138885.52157765653
MACEsmall_0306_opt.json,2.41869079,MACEsmall 0.1 ns (ML/MM),-138885.52118860095
ANI2x_L_0132_opt.json,2.16853896,ANI2x 0.2 ns (ML/MM),-138885.52107564933
REMD_0150_opt.json,2.605678,SAGE 10 ns (16 REMD up to 475K),-138885.5208560212
ANI2x_L_2750_opt.json,2.37261617,ANI2x 0.2 ns (ML/MM),-138885.51988338225
ANI2x_L_3718_opt.json,2.3521751,ANI2x 0.2 ns (ML/MM),-138885.51947550138
GAFF_0007_opt.json,2.3662785,GAFF 10 ns classic,-138885.51893584363
MACEsmall_0350_opt.json,2.41587168,MACEsmall 0.1 ns (ML/MM),-138885.51867228988
MACEsmall_0385_opt.json,2.37521175,MACEsmall 0.1 ns (ML/MM),-138885.51862208915
ANI2x_L_1474_opt.json,2.18030734,ANI2x 0.2 ns (ML/MM),-138885.51776240184
ANI2x_L_0769_opt.json,2.23228274,ANI2x 0.2 ns (ML/MM),-138885.51751139824
MACEsmall_0828_opt.json,2.39829065,MACEsmall 0.1 ns (ML/MM),-138885.51742982204
ANI2x_L_0764_opt.json,2.24723977,ANI2x 0.2 ns (ML/MM),-138885.51606185242
ANI2x_L_1858_opt.json,2.37387172,ANI2x 0.2 ns (ML/MM),-138885.51604302716
REST600d_0819_opt.json,2.57468016,SAGE 10 ns (16 REST up to 600K),-138885.51588614992
MACEsmall_1361_opt.json,2.32649355,MACEsmall 0.1 ns (ML/MM),-138885.5154657189
MACEsmall_1731_opt.json,2.3053002,MACEsmall 0.1 ns (ML/MM),-138885.51349534062
MACEsmall_0788_opt.json,2.39675181,MACEsmall 0.1 ns (ML/MM),-138885.51330081283
ANI2x_L_1499_opt.json,2.16989128,ANI2x 0.2 ns (ML/MM),-138885.51170694
MACEsmall_1632_opt.json,2.33470826,MACEsmall 0.1 ns (ML/MM),-138885.51075940137
MACEsmall_0271_opt.json,2.40848749,MACEsmall 0.1 ns (ML/MM),-138885.5093600563
ANI2x_L_2645_opt.json,2.34907594,ANI2x 0.2 ns (ML/MM),-138885.5077222578
ANI2x_L_2544_opt.json,2.3769851,ANI2x 0.2 ns (ML/MM),-138885.5068562954
ANI2x_L_2491_opt.json,2.33907413,ANI2x 0.2 ns (ML/MM),-138885.5054067496
MACEsmall_0312_opt.json,2.43092845,MACEsmall 0.1 ns (ML/MM),-138885.50518084638
ANI2x_L_0141_opt.json,2.19587126,ANI2x 0.2 ns (ML/MM),-138885.5051055453
ANI2x_L_2497_opt.json,2.36594472,ANI2x 0.2 ns (ML/MM),-138885.5049047424
MACEsmall_1606_opt.json,2.24533042,MACEsmall 0.1 ns (ML/MM),-138885.5047729655
MACEsmall_0212_opt.json,2.46648935,MACEsmall 0.1 ns (ML/MM),-138885.504735315
ANI2x_L_0079_opt.json,2.24069779,ANI2x 0.2 ns (ML/MM),-138885.50423958286
ANI2x_L_0083_opt.json,2.26160396,ANI2x 0.2 ns (ML/MM),-138885.50408270562
REST600d_0252_opt.json,2.70416373,SAGE 10 ns (16 REST up to 600K),-138885.50260805947
ANI2x_L_1435_opt.json,2.22144457,ANI2x 0.2 ns (ML/MM),-138885.5026017844
MACEsmall_1057_opt.json,2.45058,MACEsmall 0.1 ns (ML/MM),-138885.50257668403
MACEsmall_1740_opt.json,2.29020294,MACEsmall 0.1 ns (ML/MM),-138885.50231940532
ANI2x_L_3981_opt.json,2.38424116,ANI2x 0.2 ns (ML/MM),-138885.50225037936
REMD_0680_opt.json,2.53348459,SAGE 10 ns (16 REMD up to 475K),-138885.49963366683
MACEsmall_1612_opt.json,2.34644379,MACEsmall 0.1 ns (ML/MM),-138885.49924461122
ANI2x_L_1501_opt.json,2.14415272,ANI2x 0.2 ns (ML/MM),-138885.49915675996
MACEsmall_0786_opt.json,2.36718835,MACEsmall 0.1 ns (ML/MM),-138885.49766328855
MACEsmall_0863_opt.json,2.37642984,MACEsmall 0.1 ns (ML/MM),-138885.4971801066
MACEsmall_0348_opt.json,2.40189453,MACEsmall 0.1 ns (ML/MM),-138885.49628904386
ANI2x_L_2483_opt.json,2.38440199,ANI2x 0.2 ns (ML/MM),-138885.49591253843
ANI2x_L_1579_opt.json,2.1105029,ANI2x 0.2 ns (ML/MM),-138885.49514070238
ANI2x_L_1407_opt.json,2.20063866,ANI2x 0.2 ns (ML/MM),-138885.4950089255
ANI2x_L_3662_opt.json,2.33800037,ANI2x 0.2 ns (ML/MM),-138885.49439396666
ANI2x_L_3599_opt.json,2.39371208,ANI2x 0.2 ns (ML/MM),-138885.4943625912
ANI2x_L_0142_opt.json,2.187243,ANI2x 0.2 ns (ML/MM),-138885.49377273276
MACEsmall_0434_opt.json,2.38304643,MACEsmall 0.1 ns (ML/MM),-138885.4932958259
MACEsmall_1403_opt.json,2.38043077,MACEsmall 0.1 ns (ML/MM),-138885.49258046565
ANI2x_L_1865_opt.json,2.31593496,ANI2x 0.2 ns (ML/MM),-138885.49214120934
ANI2x_L_1671_opt.json,2.11404013,ANI2x 0.2 ns (ML/MM),-138885.4917898043
MACEsmall_0310_opt.json,2.44320812,MACEsmall 0.1 ns (ML/MM),-138885.49158900144
REMD_0806_opt.json,2.57219494,SAGE 10 ns (16 REMD up to 475K),-138885.4915450758
MACEsmall_0968_opt.json,2.3875088,MACEsmall 0.1 ns (ML/MM),-138885.49132544766
MACEsmall_0611_opt.json,2.37603899,MACEsmall 0.1 ns (ML/MM),-138885.49005160437
MACEsmall_1073_opt.json,2.4237672,MACEsmall 0.1 ns (ML/MM),-138885.48938644485
REST600d_0170_opt.json,2.61218102,SAGE 10 ns (16 REST up to 600K),-138885.48919191703
ANI2x_L_3994_opt.json,2.43116227,ANI2x 0.2 ns (ML/MM),-138885.48889071273
ANI2x_L_1524_opt.json,2.17735509,ANI2x 0.2 ns (ML/MM),-138885.48882796185
ANI2x_L_3978_opt.json,2.39915506,ANI2x 0.2 ns (ML/MM),-138885.48805612576
MACEsmall_1685_opt.json,2.33340113,MACEsmall 0.1 ns (ML/MM),-138885.4879117987
REMD_0101_opt.json,2.53656046,SAGE 10 ns (16 REMD up to 475K),-138885.4875290182
ANI2x_L_1526_opt.json,2.16681977,ANI2x 0.2 ns (ML/MM),-138885.4855900154
ANI2x_L_1449_opt.json,2.15580643,ANI2x 0.2 ns (ML/MM),-138885.48555236484
ANI2x_L_0957_opt.json,2.20417964,ANI2x 0.2 ns (ML/MM),-138885.4832556819
ANI2x_L_1409_opt.json,2.19052856,ANI2x 0.2 ns (ML/MM),-138885.4823269686
ANI2x_L_3927_opt.json,2.44107951,ANI2x 0.2 ns (ML/MM),-138885.48195046317
ANI2x_L_1859_opt.json,2.34654465,ANI2x 0.2 ns (ML/MM),-138885.48010558673
MACEsmall_1876_opt.json,2.25368309,MACEsmall 0.1 ns (ML/MM),-138885.47978555714
MACEsmall_1676_opt.json,2.33674943,MACEsmall 0.1 ns (ML/MM),-138885.47888194417
MACEsmall_0753_opt.json,2.36866995,MACEsmall 0.1 ns (ML/MM),-138885.47839248716
REST600d_0708_opt.json,2.64974106,SAGE 10 ns (16 REST up to 600K),-138885.47770850235
ANI2x_L_1486_opt.json,2.18570933,ANI2x 0.2 ns (ML/MM),-138885.47762692618
MACEsmall_1534_opt.json,2.34365254,MACEsmall 0.1 ns (ML/MM),-138885.47669821285
ANI2x_L_0958_opt.json,2.23607938,ANI2x 0.2 ns (ML/MM),-138885.47534906853
ANI2x_L_3799_opt.json,2.34868732,ANI2x 0.2 ns (ML/MM),-138885.47513571547
MACEsmall_1297_opt.json,2.36107568,MACEsmall 0.1 ns (ML/MM),-138885.47402502454
ANI2x_L_3601_opt.json,2.40590172,ANI2x 0.2 ns (ML/MM),-138885.47265077982
GAFF_0927_opt.json,2.60888996,GAFF 10 ns classic,-138885.4726068542
REST600d_0817_opt.json,2.55672519,SAGE 10 ns (16 REST up to 600K),-138885.47174089178
MACEsmall_1566_opt.json,2.35170655,MACEsmall 0.1 ns (ML/MM),-138885.4714710629
MACEsmall_0317_opt.json,2.40401171,MACEsmall 0.1 ns (ML/MM),-138885.4714020369
MACEsmall_0363_opt.json,2.41595854,MACEsmall 0.1 ns (ML/MM),-138885.47128908528
MACEsmall_1565_opt.json,2.35473614,MACEsmall 0.1 ns (ML/MM),-138885.47110710767
MACEsmall_0761_opt.json,2.38876941,MACEsmall 0.1 ns (ML/MM),-138885.46974541314
SAGE_0705_opt.json,2.5540138,SAGE 10 ns classic,-138885.46955088535
MACEsmall_1014_opt.json,2.35428242,MACEsmall 0.1 ns (ML/MM),-138885.46891082617
ANI2x_L_3960_opt.json,2.48797522,ANI2x 0.2 ns (ML/MM),-138885.46882297492
ANI2x_L_1063_opt.json,2.18772701,ANI2x 0.2 ns (ML/MM),-138885.46853432077
ANI2x_L_2495_opt.json,2.34199896,ANI2x 0.2 ns (ML/MM),-138885.4679570125
SAGE_0910_opt.json,2.55562407,SAGE 10 ns classic,-138885.46710360027
ANI2x_L_3587_opt.json,2.37633081,ANI2x 0.2 ns (ML/MM),-138885.46680867102
ANI2x_L_2848_opt.json,2.39295499,ANI2x 0.2 ns (ML/MM),-138885.465202248
ANI2x_L_1488_opt.json,2.18985239,ANI2x 0.2 ns (ML/MM),-138885.46376525238
ANI2x_L_3995_opt.json,2.42140973,ANI2x 0.2 ns (ML/MM),-138885.4636083751
ANI2x_L_1900_opt.json,2.36773143,ANI2x 0.2 ns (ML/MM),-138885.462623186
MACEsmall_0351_opt.json,2.43315647,MACEsmall 0.1 ns (ML/MM),-138885.46241610803
ANI2x_L_1133_opt.json,2.15821283,ANI2x 0.2 ns (ML/MM),-138885.46227805605
ANI2x_L_1575_opt.json,2.14169856,ANI2x 0.2 ns (ML/MM),-138885.46142464378
ANI2x_L_3654_opt.json,2.31124803,ANI2x 0.2 ns (ML/MM),-138885.46088498607
ANI2x_L_2900_opt.json,2.32486952,ANI2x 0.2 ns (ML/MM),-138885.46053358103
MACEsmall_0567_opt.json,2.34262921,MACEsmall 0.1 ns (ML/MM),-138885.46047710523
ANI2x_L_3711_opt.json,2.28721168,ANI2x 0.2 ns (ML/MM),-138885.46046455504
MACEsmall_1547_opt.json,2.29978409,MACEsmall 0.1 ns (ML/MM),-138885.46026375215
MACEsmall_0605_opt.json,2.35884504,MACEsmall 0.1 ns (ML/MM),-138885.4601194251
MACEsmall_1351_opt.json,2.243791,MACEsmall 0.1 ns (ML/MM),-138885.4594919161
ANI2x_L_0766_opt.json,2.2200556,ANI2x 0.2 ns (ML/MM),-138885.4584753515
ANI2x_L_0727_opt.json,2.24190934,ANI2x 0.2 ns (ML/MM),-138885.45807374574
ANI2x_L_1402_opt.json,2.23234682,ANI2x 0.2 ns (ML/MM),-138885.4580423703
REMD_0859_opt.json,2.5638573,SAGE 10 ns (16 REMD up to 475K),-138885.4546538217
ANI2x_L_1726_opt.json,2.21645427,ANI2x 0.2 ns (ML/MM),-138885.45462872135
REMD_0673_opt.json,2.57623356,SAGE 10 ns (16 REMD up to 475K),-138885.45382550982
ANI2x_L_2747_opt.json,2.35059338,ANI2x 0.2 ns (ML/MM),-138885.452652068
MACEsmall_0843_opt.json,2.440133,MACEsmall 0.1 ns (ML/MM),-138885.4521312355
MACEsmall_0336_opt.json,2.43990647,MACEsmall 0.1 ns (ML/MM),-138885.4515727525
MACEsmall_0338_opt.json,2.42419636,MACEsmall 0.1 ns (ML/MM),-138885.45038048542
MACEsmall_0303_opt.json,2.41043845,MACEsmall 0.1 ns (ML/MM),-138885.44941412154
ANI2x_L_2442_opt.json,2.38353556,ANI2x 0.2 ns (ML/MM),-138885.44719901477
ANI2x_L_3962_opt.json,2.49328756,ANI2x 0.2 ns (ML/MM),-138885.4470546877
ANI2x_L_1405_opt.json,2.20578443,ANI2x 0.2 ns (ML/MM),-138885.44671583286
REMD_0076_opt.json,2.58494327,SAGE 10 ns (16 REMD up to 475K),-138885.44627657655
ANI2x_L_1608_opt.json,2.1598834,ANI2x 0.2 ns (ML/MM),-138885.4445383766
MACEsmall_0683_opt.json,2.34645773,MACEsmall 0.1 ns (ML/MM),-138885.44386066688
MACEsmall_1623_opt.json,2.28758505,MACEsmall 0.1 ns (ML/MM),-138885.4436724142
REST600d_0085_opt.json,2.49273165,SAGE 10 ns (16 REST up to 600K),-138885.44362848857
ANI2x_L_2955_opt.json,2.41725045,ANI2x 0.2 ns (ML/MM),-138885.44288802793
REST600d_0589_opt.json,2.58886756,SAGE 10 ns (16 REST up to 600K),-138885.44074822226
