GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3831,-0.0,0.0,-0.0,-46.32,-17.54,0.0,-0.0,39.14,-5.7,-63.86,33.44,-30.41
3841,0.0,0.0,0.0,-49.85,-18.48,0.0,0.0,36.96,-5.66,-68.33,31.3,-37.03
3851,-0.0,-0.0,-0.0,-45.64,-22.84,-0.0,0.0,39.45,-5.48,-68.48,33.97,-34.52
3861,-0.0,-0.0,0.0,-43.19,-24.0,-0.0,0.0,41.62,-5.45,-67.18,36.17,-31.02
3871,0.0,0.0,-0.0,-46.69,-23.86,-0.0,-0.0,41.77,-5.32,-70.55,36.45,-34.1
3881,-0.0,-0.0,0.0,-46.55,-17.75,-0.0,-0.0,36.43,-5.16,-64.31,31.28,-33.03
3891,-0.0,-0.0,0.0,-47.47,-26.71,-0.0,-0.0,41.62,-5.45,-74.18,36.17,-38.01
3901,-0.0,0.0,-0.0,-44.54,-20.53,0.0,0.0,39.21,-5.68,-65.07,33.53,-31.55
3911,-0.0,0.0,0.0,-48.97,-21.54,-0.0,0.0,39.49,-5.89,-70.51,33.6,-36.91
3921,-0.0,0.0,0.0,-46.3,-19.9,0.0,0.0,37.95,-5.32,-66.19,32.64,-33.56
3931,-0.0,0.0,-0.0,-43.65,-17.47,-0.0,0.0,35.95,-5.12,-61.13,30.83,-30.3
3941,0.0,0.0,0.0,-49.92,-23.96,0.0,0.0,39.62,-5.68,-73.88,33.94,-39.94
3951,-0.0,0.0,0.0,-43.94,-17.11,-0.0,0.0,34.14,-5.31,-61.05,28.82,-32.23
3961,-0.0,0.0,0.0,-43.82,-15.73,0.0,-0.0,32.29,-5.08,-59.56,27.21,-32.35
3971,-0.0,0.0,0.0,-47.42,-14.54,0.0,0.0,33.71,-5.53,-61.96,28.19,-33.77
3981,0.0,-0.0,0.0,-46.32,-19.97,-0.0,0.0,38.24,-5.52,-66.29,32.73,-33.56
3991,0.0,0.0,0.0,-45.56,-21.13,0.0,0.0,37.87,-5.49,-66.69,32.38,-34.31
4001,0.0,0.0,-0.0,-44.31,-16.7,0.0,0.0,34.22,-5.3,-61.01,28.92,-32.09
4011,-0.0,0.0,-0.0,-60.76,-28.47,0.0,0.0,46.64,-7.83,-89.23,38.81,-50.42
4021,-0.0,0.0,0.0,-62.48,-38.51,0.0,0.0,55.33,-7.48,-100.98,47.85,-53.14
4031,-0.0,0.0,-0.0,-57.49,-37.92,0.0,-0.0,52.71,-7.09,-95.4,45.62,-49.78
4041,0.0,0.0,0.0,-55.47,-33.03,-0.0,-0.0,50.04,-7.01,-88.5,43.03,-45.47
4051,-0.0,-0.0,0.0,-49.32,-43.49,0.0,-0.0,54.11,-6.04,-92.81,48.07,-44.74
4061,-0.0,0.0,0.0,-56.84,-37.41,-0.0,-0.0,51.79,-6.81,-94.26,44.99,-49.27
4071,-0.0,-0.0,0.0,-52.19,-42.43,-0.0,0.0,52.15,-6.56,-94.62,45.59,-49.03
4081,-0.0,0.0,0.0,-51.88,-48.27,0.0,0.0,58.08,-6.94,-100.15,51.14,-49.01
4091,-0.0,-0.0,-0.0,-57.76,-42.87,-0.0,-0.0,54.75,-6.89,-100.62,47.86,-52.76
4101,-0.0,-0.0,0.0,-54.7,-29.45,0.0,-0.0,47.71,-6.74,-84.15,40.97,-43.18
4111,-0.0,0.0,-0.0,-52.96,-24.15,0.0,0.0,39.41,-6.44,-77.11,32.97,-44.15
4121,0.0,0.0,0.0,-53.91,-19.42,-0.0,0.0,37.64,-6.12,-73.32,31.52,-41.8
4131,-0.0,-0.0,-0.0,-53.17,-25.37,0.0,-0.0,43.93,-6.45,-78.54,37.48,-41.06
4141,-0.0,-0.0,-0.0,-49.37,-27.71,0.0,-0.0,40.38,-6.08,-77.08,34.29,-42.78
4151,0.0,0.0,-0.0,-54.21,-20.38,-0.0,-0.0,36.06,-6.32,-74.6,29.75,-44.85
4161,-0.0,0.0,0.0,-59.63,-23.34,0.0,0.0,44.14,-7.65,-82.96,36.49,-46.48
4171,-0.0,0.0,-0.0,-60.6,-25.45,0.0,0.0,44.92,-7.58,-86.05,37.34,-48.71
4181,-0.0,-0.0,0.0,-61.98,-27.25,-0.0,0.0,50.14,-7.77,-89.23,42.37,-46.86
4191,0.0,-0.0,0.0,-54.24,-50.38,0.0,0.0,56.85,-7.77,-104.61,49.08,-55.53
4201,-0.0,-0.0,0.0,-58.66,-29.66,-0.0,-0.0,49.57,-8.31,-88.31,41.26,-47.06
4211,0.0,-0.0,-0.0,-66.02,-26.16,-0.0,0.0,48.11,-8.04,-92.17,40.08,-52.1
4221,0.0,-0.0,0.0,-59.4,-27.29,-0.0,-0.0,46.39,-7.46,-86.69,38.93,-47.76
4231,0.0,-0.0,-0.0,-63.42,-23.98,-0.0,-0.0,46.39,-8.5,-87.39,37.89,-49.51
4241,0.0,0.0,-0.0,-55.84,-30.53,-0.0,0.0,44.93,-6.88,-86.38,38.05,-48.32
4251,0.0,0.0,-0.0,-59.33,-22.67,-0.0,0.0,40.87,-7.72,-82.0,33.15,-48.85
4261,0.0,0.0,0.0,-61.31,-21.42,-0.0,-0.0,41.51,-7.38,-82.73,34.14,-48.59
4271,-0.0,0.0,0.0,-56.13,-37.45,-0.0,0.0,52.78,-7.5,-93.58,45.29,-48.29
4281,-0.0,0.0,-0.0,-56.04,-20.0,0.0,0.0,37.93,-6.95,-76.04,30.98,-45.06
4291,0.0,0.0,-0.0,-55.62,-24.41,-0.0,0.0,40.86,-6.99,-80.02,33.87,-46.16
4301,-0.0,0.0,0.0,-54.89,-23.58,0.0,0.0,39.79,-7.05,-78.47,32.75,-45.72
4311,-0.0,-0.0,0.0,-58.99,-15.75,0.0,0.0,36.23,-7.39,-74.73,28.84,-45.9
4321,-0.0,0.0,0.0,-59.65,-14.22,-0.0,0.0,38.7,-7.48,-73.87,31.21,-42.66
4331,-0.0,0.0,0.0,-62.65,-20.36,0.0,-0.0,42.77,-7.75,-83.01,35.02,-47.99
4341,-0.0,0.0,0.0,-55.54,-26.13,-0.0,0.0,42.05,-7.14,-81.67,34.91,-46.76
4351,-0.0,0.0,0.0,-58.82,-17.63,-0.0,0.0,40.65,-7.25,-76.45,33.4,-43.05
4361,0.0,-0.0,0.0,-52.19,-38.54,0.0,-0.0,53.32,-7.28,-90.73,46.03,-44.69
4371,0.0,0.0,0.0,-59.78,-35.56,-0.0,-0.0,51.02,-7.53,-95.34,43.49,-51.85
4381,-0.0,-0.0,-0.0,-62.93,-27.25,0.0,-0.0,45.2,-7.78,-90.18,37.42,-52.76
4391,0.0,0.0,0.0,-55.68,-40.19,0.0,0.0,55.64,-7.35,-95.87,48.3,-47.57
4401,-0.0,-0.0,-0.0,-50.79,-46.26,-0.0,0.0,53.8,-7.28,-97.05,46.52,-50.53
4411,-0.0,0.0,0.0,-63.22,-39.62,-0.0,0.0,53.35,-7.66,-102.85,45.69,-57.16
4421,-0.0,-0.0,0.0,-63.68,-36.62,0.0,-0.0,52.47,-7.71,-100.3,44.76,-55.54
4431,-0.0,0.0,-0.0,-62.56,-33.38,0.0,-0.0,47.44,-7.7,-95.94,39.74,-56.2
4441,0.0,0.0,0.0,-52.13,-21.94,-0.0,0.0,38.81,-6.35,-74.07,32.46,-41.61
4451,-0.0,0.0,0.0,-63.32,-22.43,-0.0,0.0,41.05,-7.74,-85.75,33.31,-52.44
4461,0.0,-0.0,-0.0,-62.2,-22.61,-0.0,-0.0,41.44,-7.5,-84.8,33.94,-50.87
4471,-0.0,0.0,0.0,-61.18,-18.95,0.0,0.0,38.72,-7.28,-80.12,31.44,-48.68
4481,0.0,0.0,0.0,-61.1,-32.42,-0.0,0.0,48.21,-7.27,-93.52,40.95,-52.57
4491,-0.0,-0.0,0.0,-60.36,-29.42,0.0,0.0,50.93,-7.71,-89.79,43.22,-46.57
4501,0.0,-0.0,-0.0,-58.59,-34.65,-0.0,0.0,54.7,-7.96,-93.24,46.74,-46.5
4511,0.0,0.0,-0.0,-61.59,-34.18,0.0,0.0,50.78,-7.89,-95.77,42.9,-52.87
4521,0.0,-0.0,-0.0,-63.28,-35.57,-0.0,-0.0,54.15,-7.9,-98.85,46.25,-52.59
4531,0.0,0.0,0.0,-61.31,-38.01,0.0,0.0,50.79,-7.71,-99.32,43.08,-56.24
4541,-0.0,-0.0,0.0,-53.17,-19.67,-0.0,-0.0,36.35,-6.8,-72.83,29.55,-43.28
4551,0.0,0.0,-0.0,-58.52,-21.58,0.0,-0.0,38.35,-7.04,-80.1,31.31,-48.79
4561,-0.0,-0.0,-0.0,-56.03,-21.07,0.0,-0.0,37.26,-7.01,-77.1,30.24,-46.86
4571,-0.0,-0.0,-0.0,-57.89,-17.26,0.0,-0.0,36.6,-7.23,-75.15,29.36,-45.79
4581,0.0,-0.0,-0.0,-52.42,-22.41,0.0,0.0,40.22,-5.88,-74.83,34.34,-40.49
4591,0.0,0.0,0.0,-53.91,-27.19,0.0,-0.0,42.86,-6.45,-81.1,36.41,-44.68
4601,-0.0,0.0,0.0,-48.86,-24.52,0.0,-0.0,38.21,-6.0,-73.38,32.21,-41.17
4611,-0.0,0.0,0.0,-54.61,-25.9,0.0,0.0,43.9,-6.39,-80.52,37.51,-43.01
4621,-0.0,-0.0,-0.0,-55.92,-31.02,-0.0,-0.0,48.0,-7.07,-86.95,40.92,-46.02
4631,0.0,-0.0,0.0,-49.79,-26.25,-0.0,0.0,43.53,-6.38,-76.03,37.16,-38.88
4641,0.0,-0.0,-0.0,-60.34,-30.43,0.0,0.0,48.43,-7.42,-90.78,41.0,-49.77
4651,0.0,0.0,-0.0,-55.31,-23.39,-0.0,-0.0,42.34,-6.29,-78.71,36.05,-42.66
4661,0.0,0.0,-0.0,-59.0,-25.77,0.0,-0.0,43.24,-6.84,-84.77,36.4,-48.37
4671,-0.0,0.0,0.0,-56.87,-26.67,-0.0,0.0,46.97,-6.98,-83.54,39.99,-43.55
4681,0.0,0.0,-0.0,-59.94,-15.38,0.0,-0.0,39.59,-7.27,-75.32,32.32,-43.0
4691,-0.0,-0.0,-0.0,-60.84,-31.28,0.0,-0.0,49.91,-7.3,-92.13,42.61,-49.51
4701,0.0,0.0,0.0,-56.36,-29.41,0.0,-0.0,52.08,-7.6,-85.77,44.48,-41.29
4711,0.0,0.0,-0.0,-55.34,-30.31,-0.0,-0.0,47.03,-7.22,-85.65,39.81,-45.84
4721,-0.0,-0.0,0.0,-52.96,-27.9,-0.0,0.0,46.19,-6.68,-80.87,39.51,-41.36
4731,-0.0,-0.0,-0.0,-48.8,-31.29,-0.0,-0.0,46.15,-6.03,-80.09,40.12,-39.97
4741,0.0,0.0,-0.0,-63.29,-38.6,0.0,0.0,56.68,-7.63,-101.9,49.05,-52.84
4751,-0.0,0.0,0.0,-57.46,-41.74,-0.0,0.0,56.76,-7.71,-99.2,49.05,-50.14
4761,-0.0,0.0,-0.0,-51.47,-24.54,-0.0,0.0,46.58,-6.47,-76.01,40.11,-35.9
4771,0.0,-0.0,0.0,-57.47,-41.03,0.0,-0.0,57.34,-7.83,-98.5,49.52,-48.98
4781,0.0,-0.0,-0.0,-58.89,-45.98,0.0,0.0,55.37,-7.5,-104.87,47.87,-56.99
4791,0.0,-0.0,0.0,-70.53,-36.01,0.0,0.0,57.79,-8.89,-106.53,48.89,-57.64
4801,0.0,-0.0,0.0,-62.29,-36.85,0.0,0.0,54.71,-7.66,-99.14,47.04,-52.1
4811,0.0,0.0,0.0,-59.2,-44.58,-0.0,-0.0,59.19,-8.23,-103.78,50.96,-52.82
4821,0.0,-0.0,-0.0,-64.41,-49.62,0.0,0.0,63.47,-8.33,-114.03,55.14,-58.89
4831,0.0,0.0,-0.0,-60.46,-31.28,-0.0,0.0,48.78,-7.32,-91.74,41.46,-50.28
4841,0.0,-0.0,0.0,-64.22,-39.66,0.0,-0.0,55.03,-8.02,-103.88,47.02,-56.86
4851,-0.0,0.0,-0.0,-60.13,-48.07,0.0,-0.0,64.14,-8.24,-108.2,55.9,-52.3
4861,0.0,-0.0,0.0,-59.65,-31.39,0.0,-0.0,51.26,-6.98,-91.04,44.28,-46.76
4871,0.0,-0.0,0.0,-53.28,-26.9,-0.0,-0.0,42.97,-6.7,-80.19,36.27,-43.92
4881,0.0,-0.0,-0.0,-58.35,-27.12,0.0,0.0,46.96,-7.25,-85.48,39.71,-45.76
4891,0.0,-0.0,0.0,-53.47,-35.76,0.0,-0.0,49.24,-6.68,-89.24,42.55,-46.68
4901,0.0,0.0,0.0,-65.79,-32.54,-0.0,0.0,54.8,-8.27,-98.32,46.53,-51.79
4911,0.0,0.0,0.0,-56.37,-39.84,0.0,-0.0,53.98,-7.21,-96.21,46.77,-49.44
4921,0.0,0.0,0.0,-60.53,-44.53,0.0,0.0,59.4,-7.46,-105.05,51.93,-53.12
4931,-0.0,0.0,-0.0,-59.1,-44.34,-0.0,0.0,56.45,-7.61,-103.44,48.84,-54.6
4941,-0.0,-0.0,-0.0,-63.74,-48.16,-0.0,0.0,62.21,-7.65,-111.9,54.56,-57.34
4951,-0.0,-0.0,0.0,-59.94,-45.85,-0.0,-0.0,59.87,-7.61,-105.79,52.25,-53.54
4961,-0.0,0.0,0.0,-50.96,-42.28,-0.0,-0.0,51.77,-7.29,-93.24,44.48,-48.76
4971,0.0,0.0,-0.0,-58.37,-36.38,0.0,0.0,51.29,-7.13,-94.75,44.16,-50.59
4981,-0.0,0.0,0.0,-58.51,-38.73,0.0,0.0,53.81,-7.77,-97.24,46.04,-51.21
4991,0.0,-0.0,-0.0,-59.58,-37.92,0.0,-0.0,52.46,-7.49,-97.51,44.97,-52.53
5001,0.0,0.0,0.0,-60.0,-45.81,0.0,-0.0,58.15,-7.41,-105.81,50.74,-55.07
5011,-0.0,0.0,0.0,-67.26,-40.19,-0.0,0.0,60.15,-8.08,-107.45,52.07,-55.38
5021,-0.0,-0.0,0.0,-60.27,-29.63,-0.0,0.0,49.45,-6.71,-89.9,42.74,-47.16
5031,-0.0,-0.0,0.0,-53.12,-28.36,-0.0,0.0,43.82,-5.98,-81.48,37.83,-43.64
5041,0.0,-0.0,0.0,-48.32,-61.73,-0.0,-0.0,68.68,-6.41,-110.05,62.27,-47.79
5051,-0.0,0.0,0.0,-55.14,-37.73,-0.0,-0.0,53.3,-6.69,-92.87,46.61,-46.26
5061,0.0,-0.0,0.0,-57.85,-38.76,-0.0,-0.0,55.47,-6.9,-96.61,48.57,-48.04
5071,0.0,0.0,-0.0,-51.64,-48.63,0.0,-0.0,60.18,-6.52,-100.27,53.66,-46.62
5081,-0.0,-0.0,0.0,-53.5,-33.62,-0.0,0.0,49.26,-6.35,-87.12,42.91,-44.21
5091,-0.0,-0.0,0.0,-49.06,-65.68,0.0,0.0,65.52,-6.76,-114.75,58.76,-55.99
5101,-0.0,0.0,-0.0,-50.91,-50.28,0.0,-0.0,61.07,-6.28,-101.19,54.8,-46.39
5111,0.0,0.0,-0.0,-50.75,-35.7,0.0,0.0,50.57,-6.38,-86.45,44.2,-42.26
5121,0.0,0.0,-0.0,-41.93,-24.0,-0.0,-0.0,39.84,-5.42,-65.93,34.42,-31.51
5131,0.0,0.0,0.0,-42.33,-19.43,0.0,-0.0,36.87,-5.11,-61.76,31.76,-30.01
5141,-0.0,-0.0,0.0,-47.66,-22.76,0.0,-0.0,36.18,-5.23,-70.42,30.95,-39.47
5151,0.0,0.0,-0.0,-46.93,-18.88,0.0,-0.0,35.76,-5.78,-65.81,29.98,-35.83
5161,0.0,0.0,-0.0,-58.9,-24.95,-0.0,0.0,40.73,-6.53,-83.85,34.2,-49.64
5171,0.0,0.0,0.0,-58.76,-26.91,0.0,-0.0,44.18,-6.64,-85.68,37.54,-48.13
5181,-0.0,0.0,0.0,-54.06,-28.78,0.0,-0.0,46.25,-6.66,-82.84,39.58,-43.25
5191,0.0,0.0,0.0,-59.85,-34.01,-0.0,-0.0,49.5,-6.64,-93.86,42.86,-51.01
5201,-0.0,0.0,-0.0,-53.68,-28.15,0.0,0.0,45.72,-6.29,-81.84,39.43,-42.41
5211,0.0,0.0,-0.0,-56.54,-23.36,-0.0,-0.0,40.89,-6.6,-79.9,34.28,-45.62
5221,-0.0,0.0,-0.0,-58.12,-21.06,-0.0,-0.0,38.05,-6.55,-79.18,31.49,-47.69
5231,0.0,-0.0,-0.0,-59.33,-23.31,0.0,-0.0,43.47,-7.08,-82.64,36.39,-46.25
5241,0.0,-0.0,-0.0,-56.17,-26.51,0.0,-0.0,40.74,-6.79,-82.68,33.95,-48.73
5251,0.0,-0.0,-0.0,-55.99,-28.87,-0.0,-0.0,46.93,-6.89,-84.87,40.04,-44.82
5261,-0.0,0.0,0.0,-63.78,-30.08,0.0,-0.0,48.05,-7.57,-93.87,40.48,-53.38
5271,-0.0,0.0,0.0,-55.71,-23.13,0.0,0.0,40.0,-6.52,-78.85,33.48,-45.37
5281,-0.0,-0.0,0.0,-55.16,-25.73,0.0,-0.0,43.59,-6.86,-80.9,36.74,-44.16
5291,-0.0,-0.0,0.0,-55.42,-24.89,0.0,-0.0,40.06,-6.76,-80.31,33.3,-47.01
5301,0.0,-0.0,0.0,-54.93,-11.19,-0.0,-0.0,33.26,-6.84,-66.12,26.43,-39.69
5311,-0.0,0.0,0.0,-60.55,-26.87,0.0,-0.0,43.85,-7.12,-87.41,36.73,-50.68
5321,0.0,0.0,-0.0,-60.42,-18.1,-0.0,-0.0,35.4,-7.17,-78.52,28.23,-50.29
5331,0.0,0.0,-0.0,-57.57,-23.15,-0.0,0.0,43.11,-7.0,-80.72,36.11,-44.61
5341,0.0,-0.0,0.0,-63.85,-18.12,0.0,0.0,40.58,-7.79,-81.97,32.79,-49.18
5351,0.0,0.0,0.0,-60.16,-16.39,-0.0,-0.0,40.56,-7.5,-76.56,33.06,-43.5
5361,-0.0,-0.0,0.0,-57.04,-21.86,0.0,-0.0,41.15,-6.94,-78.9,34.21,-44.69
5371,0.0,-0.0,-0.0,-61.87,-26.51,-0.0,0.0,43.07,-7.49,-88.38,35.58,-52.8
5381,-0.0,-0.0,0.0,-58.93,-24.78,0.0,0.0,45.14,-7.32,-83.7,37.82,-45.89
5391,0.0,-0.0,-0.0,-60.42,-23.95,0.0,0.0,42.64,-7.03,-84.38,35.61,-48.76
5401,-0.0,-0.0,0.0,-52.6,-20.36,-0.0,0.0,37.41,-5.99,-72.96,31.41,-41.54
5411,0.0,-0.0,0.0,-48.69,-25.98,0.0,0.0,40.7,-5.6,-74.67,35.1,-39.57
5421,-0.0,0.0,0.0,-51.93,-31.75,0.0,-0.0,46.64,-6.29,-83.68,40.35,-43.33
5431,-0.0,0.0,-0.0,-58.33,-27.46,0.0,0.0,47.0,-7.08,-85.79,39.92,-45.86
5441,0.0,-0.0,-0.0,-57.52,-35.32,0.0,0.0,52.03,-7.12,-92.85,44.91,-47.94
5451,0.0,0.0,0.0,-52.01,-38.35,-0.0,-0.0,50.18,-7.0,-90.36,43.18,-47.18
5461,-0.0,0.0,-0.0,-58.7,-36.9,-0.0,-0.0,52.85,-7.0,-95.6,45.85,-49.76
5471,0.0,0.0,0.0,-50.57,-23.18,-0.0,-0.0,40.77,-6.34,-73.75,34.43,-39.32
5481,-0.0,-0.0,-0.0,-51.95,-35.79,-0.0,-0.0,47.92,-6.68,-87.74,41.24,-46.5
5491,-0.0,-0.0,-0.0,-53.21,-27.72,-0.0,-0.0,43.94,-6.55,-80.93,37.39,-43.54
5501,-0.0,-0.0,0.0,-50.92,-23.16,0.0,0.0,40.4,-6.19,-74.07,34.21,-39.86
5511,-0.0,0.0,0.0,-59.42,-25.51,0.0,0.0,44.28,-6.98,-84.93,37.3,-47.62
5521,0.0,-0.0,-0.0,-57.47,-39.03,0.0,0.0,53.8,-6.9,-96.5,46.9,-49.6
5531,-0.0,0.0,0.0,-60.8,-26.72,-0.0,-0.0,45.42,-7.0,-87.52,38.42,-49.1
5541,0.0,-0.0,0.0,-55.0,-36.88,-0.0,0.0,53.75,-7.25,-91.88,46.5,-45.37
5551,0.0,0.0,0.0,-57.1,-31.05,-0.0,0.0,48.79,-7.1,-88.15,41.69,-46.46
5561,0.0,0.0,0.0,-54.34,-27.4,-0.0,0.0,44.4,-6.69,-81.74,37.71,-44.03
5571,0.0,0.0,0.0,-59.94,-29.68,-0.0,0.0,47.76,-6.72,-89.63,41.04,-48.59
5581,-0.0,-0.0,0.0,-50.79,-36.84,0.0,0.0,47.37,-6.33,-87.64,41.04,-46.59
5591,-0.0,-0.0,0.0,-55.16,-39.3,-0.0,-0.0,50.6,-6.72,-94.46,43.88,-50.59
5601,0.0,-0.0,-0.0,-52.97,-25.04,0.0,0.0,43.18,-6.31,-78.02,36.88,-41.14
5611,-0.0,0.0,0.0,-54.99,-33.29,0.0,0.0,47.68,-6.8,-88.27,40.87,-47.4
5621,-0.0,-0.0,0.0,-54.68,-26.98,0.0,0.0,43.94,-6.36,-81.65,37.58,-44.07
5631,-0.0,0.0,-0.0,-59.43,-24.26,0.0,-0.0,42.44,-6.87,-83.7,35.57,-48.13
5641,-0.0,-0.0,0.0,-57.26,-25.8,0.0,0.0,47.6,-7.33,-83.06,40.27,-42.79
5651,0.0,0.0,-0.0,-60.34,-31.49,-0.0,-0.0,47.02,-7.52,-91.84,39.49,-52.34
5661,0.0,0.0,0.0,-59.25,-29.71,0.0,-0.0,46.42,-7.39,-88.96,39.03,-49.93
5671,0.0,0.0,0.0,-60.09,-24.86,-0.0,0.0,45.04,-7.48,-84.95,37.56,-47.38
5681,-0.0,0.0,-0.0,-67.21,-27.35,0.0,0.0,47.97,-7.93,-94.56,40.04,-54.53
5691,0.0,-0.0,0.0,-67.09,-17.7,0.0,0.0,38.72,-7.95,-84.79,30.78,-54.01
5701,-0.0,0.0,0.0,-60.1,-21.52,0.0,0.0,41.58,-7.19,-81.62,34.39,-47.24
5711,0.0,0.0,-0.0,-57.14,-25.87,0.0,-0.0,43.7,-6.66,-83.0,37.05,-45.96
5721,0.0,-0.0,-0.0,-53.44,-28.12,-0.0,0.0,43.21,-6.08,-81.56,37.13,-44.43
5731,-0.0,-0.0,-0.0,-55.82,-35.52,-0.0,-0.0,52.61,-6.95,-91.34,45.66,-45.68
5741,-0.0,0.0,-0.0,-55.38,-30.54,-0.0,0.0,49.3,-7.25,-85.92,42.05,-43.87
5751,0.0,-0.0,0.0,-53.08,-16.03,0.0,-0.0,37.32,-6.34,-69.11,30.99,-38.13
5761,0.0,-0.0,-0.0,-56.16,-30.19,0.0,0.0,47.98,-6.7,-86.35,41.28,-45.07
5771,0.0,0.0,0.0,-55.61,-27.07,0.0,0.0,44.44,-6.49,-82.68,37.95,-44.73
5781,0.0,0.0,0.0,-55.32,-30.99,0.0,0.0,46.73,-7.1,-86.31,39.64,-46.67
5791,0.0,0.0,0.0,-48.53,-33.92,0.0,0.0,45.74,-6.6,-82.44,39.14,-43.3
5801,-0.0,0.0,0.0,-52.19,-29.98,-0.0,0.0,43.64,-6.38,-82.17,37.27,-44.91
5811,0.0,0.0,-0.0,-57.86,-33.28,0.0,-0.0,48.82,-6.88,-91.14,41.94,-49.21
5821,-0.0,0.0,-0.0,-58.35,-28.31,-0.0,0.0,46.14,-7.05,-86.65,39.09,-47.56
5831,0.0,-0.0,0.0,-62.6,-28.36,-0.0,0.0,45.91,-7.03,-90.95,38.89,-52.07
5841,-0.0,0.0,0.0,-68.15,-32.37,0.0,0.0,52.26,-7.63,-100.51,44.63,-55.89
5851,0.0,0.0,0.0,-65.45,-26.53,0.0,0.0,49.01,-7.59,-91.97,41.42,-50.55
5861,-0.0,-0.0,-0.0,-63.65,-20.16,0.0,-0.0,42.71,-7.45,-83.81,35.26,-48.55
5871,-0.0,-0.0,0.0,-57.83,-28.54,0.0,-0.0,46.01,-7.21,-86.37,38.8,-47.57
5881,0.0,0.0,-0.0,-67.31,-22.5,0.0,-0.0,46.72,-8.05,-89.82,38.67,-51.14
5891,-0.0,0.0,0.0,-60.98,-27.7,-0.0,0.0,47.39,-7.4,-88.67,39.99,-48.69
5901,0.0,0.0,-0.0,-56.24,-30.7,0.0,-0.0,46.09,-6.87,-86.94,39.23,-47.71
5911,0.0,0.0,0.0,-58.65,-24.29,-0.0,0.0,43.25,-7.05,-82.94,36.2,-46.74
5921,-0.0,-0.0,0.0,-62.85,-25.4,0.0,-0.0,46.13,-7.35,-88.25,38.78,-49.47
5931,0.0,0.0,0.0,-61.03,-28.72,0.0,0.0,44.24,-6.8,-89.75,37.44,-52.31
5941,-0.0,0.0,-0.0,-55.75,-24.82,-0.0,-0.0,40.66,-6.7,-80.57,33.95,-46.62
5951,0.0,0.0,-0.0,-57.48,-18.83,0.0,0.0,38.95,-6.71,-76.3,32.24,-44.06
5961,0.0,-0.0,0.0,-61.5,-25.32,0.0,0.0,43.97,-7.68,-86.82,36.29,-50.53
5971,0.0,0.0,-0.0,-65.23,-19.68,0.0,-0.0,39.5,-7.43,-84.91,32.07,-52.84
5981,-0.0,0.0,-0.0,-68.89,-31.92,0.0,0.0,50.2,-8.25,-100.81,41.95,-58.86
5991,0.0,0.0,-0.0,-60.1,-23.83,-0.0,-0.0,42.72,-7.5,-83.93,35.22,-48.71
6001,-0.0,0.0,0.0,-63.01,-24.24,0.0,-0.0,46.25,-7.34,-87.25,38.91,-48.34
6011,-0.0,0.0,0.0,-57.01,-15.98,-0.0,-0.0,35.8,-6.89,-72.99,28.91,-44.08
6021,0.0,0.0,-0.0,-59.95,-17.61,-0.0,0.0,41.18,-7.18,-77.57,34.0,-43.57
6031,0.0,0.0,0.0,-60.24,-17.09,0.0,0.0,38.99,-7.15,-77.33,31.84,-45.49
6041,-0.0,0.0,0.0,-62.88,-17.48,0.0,-0.0,36.98,-7.52,-80.36,29.46,-50.9
6051,-0.0,-0.0,-0.0,-60.68,-17.37,0.0,-0.0,36.97,-6.94,-78.05,30.02,-48.02
6061,0.0,-0.0,0.0,-59.76,-17.49,0.0,-0.0,38.28,-7.01,-77.26,31.27,-45.99
6071,0.0,-0.0,-0.0,-55.83,-25.66,-0.0,0.0,43.58,-6.79,-81.49,36.8,-44.7
6081,0.0,-0.0,-0.0,-51.88,-20.83,-0.0,0.0,40.01,-6.31,-72.71,33.7,-39.01
6091,-0.0,-0.0,-0.0,-60.19,-21.56,-0.0,-0.0,40.44,-6.94,-81.75,33.5,-48.25
6101,0.0,0.0,-0.0,-59.14,-22.05,-0.0,0.0,41.53,-6.5,-81.18,35.03,-46.15
6111,0.0,-0.0,0.0,-56.24,-25.06,0.0,-0.0,42.65,-6.6,-81.3,36.06,-45.24
6121,-0.0,0.0,0.0,-52.1,-26.29,0.0,-0.0,43.32,-6.4,-78.39,36.92,-41.47
6131,0.0,-0.0,-0.0,-58.28,-20.95,0.0,-0.0,41.81,-6.7,-79.23,35.11,-44.12
6141,0.0,-0.0,-0.0,-58.85,-24.85,-0.0,0.0,42.73,-7.4,-83.7,35.34,-48.36
6151,0.0,-0.0,0.0,-59.76,-27.08,0.0,-0.0,47.62,-7.1,-86.84,40.52,-46.32
6161,-0.0,-0.0,0.0,-57.6,-22.43,0.0,0.0,38.92,-6.75,-80.03,32.17,-47.86
6171,0.0,-0.0,0.0,-58.96,-34.77,-0.0,-0.0,46.42,-6.91,-93.73,39.52,-54.21
6181,-0.0,0.0,0.0,-50.43,-51.53,0.0,0.0,58.65,-6.67,-101.95,51.98,-49.97
6191,0.0,0.0,-0.0,-60.25,-27.86,0.0,0.0,47.07,-7.5,-88.11,39.57,-48.54
6201,-0.0,0.0,-0.0,-52.84,-58.28,0.0,-0.0,60.92,-6.91,-111.11,54.01,-57.1
